id,name,year,artist_id,category_id
981,David,1503,4348,73
982,Amanda,1848,2576,29
983,Zachary,1893,2617,39
984,Kent,1513,3966,18
985,Sarah,1342,135,79
986,Cheryl,798,876,127
987,Matthew,1512,385,69
988,Russell,1074,1621,64
989,Jennifer,836,4464,25
990,Alicia,1054,1511,143
991,Danielle,1274,3649,135
992,Carol,1605,4937,109
993,Christopher,1458,413,48
994,Dennis,1596,4291,124
995,Laura,1593,3637,60
996,Aaron,837,4016,4
997,Deborah,1715,2442,51
998,Wesley,1388,4224,121
999,William,1456,3394,118
1000,Karen,1829,1144,27
1001,Tim,1584,4269,92
1002,Vanessa,836,775,91
1003,Ann,1276,1540,117
1004,Anne,1610,2320,0
1005,Tiffany,1892,1339,12
1006,Jaime,1568,969,49
1007,Regina,1822,1173,118
1008,Amanda,965,3098,96
1009,Bruce,1301,4103,99
1010,Matthew,950,2692,103
1011,Christopher,1049,2063,97
1012,Dustin,1748,441,67
1013,Debra,1111,598,15
1014,Traci,1464,1810,23
1015,Kent,1561,4741,3
1016,Robert,1890,4853,49
1017,Christine,837,1288,61
1018,Jenna,1539,2656,111
1019,Nathan,1392,357,33
1020,Anna,820,2556,96
1021,Amy,1001,4473,106
1022,Karen,1488,583,125
1023,Laura,1546,1453,98
1024,Patty,1995,2203,138
1025,Denise,1968,2073,31
1026,Joe,1866,1892,9
1027,Kim,1817,790,76
1028,Steven,1993,3915,27
1029,Rebecca,1478,1730,107
1030,Kara,1393,2063,81
1031,Tammy,1816,1110,53
1032,Kimberly,1442,4119,79
1033,Ian,798,3289,49
1034,Jeremy,1780,3712,107
1035,Christine,1739,1270,69
1036,Tina,968,3521,73
1037,Christina,1424,1413,117
1038,David,1354,3290,34
1039,Rebekah,1412,968,21
1040,Melissa,1147,1220,35
1041,Guy,1944,1067,36
1042,John,1218,3238,91
1043,Kimberly,1482,2427,41
1044,Catherine,1302,2602,14
1045,William,1726,1025,20
1046,Teresa,1303,4772,20
1047,Craig,1556,688,138
1048,Regina,1566,1895,101
1049,John,867,3341,38
1050,David,1637,4525,44
1051,Chelsea,1542,4762,73
1052,Miguel,958,1277,39
1053,Ryan,1046,2838,37
1054,Lori,790,4808,61
1055,Traci,1317,503,25
1056,Alexander,812,3380,59
1057,Adriana,1616,4498,120
1058,Jesse,1898,4984,75
1059,Teresa,1425,4030,91
1060,Denise,836,2640,97
1061,Kevin,1113,3329,34
1062,Zachary,1162,1791,59
1063,George,1885,2153,57
1064,Ashley,1183,4358,59
1065,James,1796,4522,105
1066,Morgan,1593,2035,22
1067,Terry,1951,1004,130
1068,William,1878,2586,47
1069,Jessica,1388,4009,50
1070,Kristina,1010,1365,45
1071,Michele,1587,3504,22
1072,Jonathan,1514,193,3
1073,Jason,1531,3587,35
1074,Carl,1608,1645,60
1075,Latasha,1732,4869,65
1076,David,1611,4868,110
1077,Steven,1878,2748,89
1078,Jennifer,1170,914,109
1079,Travis,1405,3493,111
1080,Angela,1249,1774,106
1081,Allison,1420,1166,18
1082,Misty,1057,4800,4
1083,Andrew,1774,124,14
1084,Daniel,1109,965,68
1085,Thomas,1844,999,113
1086,John,1577,3702,19
1087,Robert,1840,2475,103
1088,Lindsey,1993,1403,32
1089,Thomas,1832,2510,29
1090,Brenda,1686,4941,91
1091,Sarah,943,3009,0
1092,Janice,1999,3108,12
1093,Jose,1410,4014,8
1094,Jesse,1239,1272,123
1095,Pamela,1129,4591,81
1096,James,1723,3643,135
1097,Rachel,1871,3930,37
1098,Alexander,1825,458,143
1099,Shelby,1624,1895,20
1100,Joseph,967,4736,31
1101,Erin,1723,4013,124
1102,Monica,1474,3518,46
1103,Adrian,1831,91,118
1104,Kristine,1537,4994,139
1105,Allison,1730,2934,47
1106,Christian,1461,1746,61
1107,Jesse,1245,4528,105
1108,Shawn,1195,2631,31
1109,Anthony,1099,4590,111
1110,Lawrence,1043,4588,24
1111,Jacob,1146,4658,7
1112,David,1050,1569,43
1113,Steven,1964,2630,83
1114,Crystal,1180,2265,135
1115,David,978,1133,84
1116,Reginald,1363,877,87
1117,Courtney,1434,1005,79
1118,Madison,1625,4443,104
1119,Jerome,1965,666,15
1120,Alicia,1454,3040,54
1121,John,1614,4456,94
1122,Willie,1431,4032,98
1123,Mary,970,291,121
1124,Elizabeth,782,863,126
1125,Brandi,1827,2097,129
1126,Thomas,1270,384,83
1127,Heather,1538,3942,68
1128,Jeffrey,1831,209,78
1129,Bobby,1207,1023,118
1130,Shannon,887,3398,31
1131,Daniel,1136,3992,118
1132,Michael,1891,3859,11
1133,Robert,946,1008,14
1134,Michael,1848,630,35
1135,Courtney,1846,3450,60
1136,Steven,1772,2208,111
1137,Madison,1518,3947,125
1138,Daniel,2015,32,40
1139,John,829,4728,132
1140,Sandra,1210,3462,109
1141,Thomas,1179,335,123
1142,George,1958,3188,71
1143,Kelly,1083,4989,19
1144,Tiffany,871,1129,122
1145,Nicole,1335,3137,44
1146,Laura,1506,4192,12
1147,Emily,1699,850,113
1148,Lawrence,766,4331,2
1149,Derrick,1860,923,58
1150,Jessica,1598,792,102
1151,Dennis,1080,1870,53
1152,Laura,1597,746,118
1153,Gabriel,1715,4628,100
1154,Daniel,1177,1053,109
1155,Jacob,1373,516,123
1156,Thomas,1976,4577,0
1157,Melanie,1186,4685,61
1158,Traci,1607,2155,85
1159,Leslie,1350,375,49
1160,Eric,1061,4552,83
1161,Michelle,886,1646,0
1162,Michael,1772,2634,15
1163,Douglas,1929,4858,59
1164,Dustin,1587,4949,53
1165,Benjamin,960,555,115
1166,Amy,1700,2717,2
1167,John,1942,920,114
1168,Ryan,1593,3375,35
1169,Benjamin,1584,4344,93
1170,Alexis,822,1000,137
1171,Jeremy,1037,589,15
1172,Kathleen,1942,4805,94
1173,John,1047,4447,107
1174,Arthur,1676,4141,66
1175,Sara,1488,2275,76
1176,Eric,1772,90,70
1177,Malik,1356,4039,61
1178,Joseph,1096,3545,51
1179,Hunter,1127,2181,102
1180,Emma,1963,242,20
1181,David,1043,227,62
1182,Robert,1191,578,53
1183,Sharon,1224,2450,11
1184,Erin,1033,3733,70
1185,Scott,1719,4299,27
1186,Lauren,1488,377,98
1187,Angela,846,1022,32
1188,Kathleen,1304,2621,129
1189,Glenn,1630,3019,65
1190,Sarah,1080,2600,13
1191,Nicole,795,540,54
1192,Madison,900,1649,82
1193,Ralph,1267,2747,8
1194,Bryce,2023,849,41
1195,Anthony,1965,4272,6
1196,Ashley,1891,1025,32
1197,Alexis,881,1347,23
1198,Joseph,1828,303,99
1199,Adrian,768,4774,122
1200,Richard,1488,283,107
1201,Anna,1133,3755,87
1202,Nichole,1205,1958,28
1203,Gloria,1585,792,103
1204,Brian,1385,3331,63
1205,Caitlin,1245,295,143
1206,Jacob,1052,2807,104
1207,Andrea,884,2783,82
1208,Benjamin,1122,1842,105
1209,John,1808,448,117
1210,Suzanne,1608,1072,8
1211,Brian,1752,3047,61
1212,Daniel,1285,629,35
1213,Jonathan,1985,2279,128
1214,Cathy,1678,3963,72
1215,Catherine,1590,923,117
1216,Mark,1773,4700,144
1217,Adam,1185,4724,25
1218,Jacob,861,1365,118
1219,Robert,1919,3641,102
1220,Christopher,2006,3817,61
1221,George,1980,3960,126
1222,Erik,1315,2734,93
1223,Thomas,1533,2847,60
1224,Jared,1909,450,91
1225,Pamela,1900,3015,58
1226,Jenny,1123,3934,123
1227,Jacob,1383,3928,7
1228,Amy,814,2699,41
1229,Amanda,1181,2707,116
1230,Susan,1350,3162,75
1231,Sarah,1098,889,113
1232,Anthony,1804,3733,121
1233,Edward,1114,947,20
1234,Bailey,1943,3187,17
1235,Ryan,997,2077,57
1236,Brooke,1731,974,137
1237,Morgan,814,4374,45
1238,Joseph,1089,4880,82
1239,Katelyn,1946,3554,6
1240,Matthew,1654,4363,54
1241,Karen,1927,444,124
1242,John,1641,4774,126
1243,Timothy,1354,4981,53
1244,John,1533,1301,84
1245,Jason,1386,866,58
1246,Michele,1196,1993,111
1247,Joshua,786,4564,89
1248,Stephanie,1958,4037,69
1249,Carla,1114,2848,104
1250,Michael,1216,1509,57
1251,Dawn,2001,2383,39
1252,Jennifer,1804,2628,101
1253,Thomas,797,1159,143
1254,Melissa,891,3068,93
1255,Victoria,1628,4108,11
1256,Robert,1678,3016,36
1257,Sandra,1621,1064,49
1258,Kim,1588,198,4
1259,Ronnie,903,4278,129
1260,Natalie,1767,1206,125
1261,Lisa,1689,4019,115
1262,Shane,1046,4749,122
1263,Jodi,1592,2473,88
1264,Brandon,2018,3840,59
1265,Darrell,1159,1474,80
1266,Gina,1787,3543,67
1267,Hannah,1939,4366,129
1268,Mark,1961,2026,42
1269,Cheryl,1690,2291,124
1270,Jeffery,1776,1480,136
1271,Karla,1629,4015,39
1272,James,1081,4688,102
1273,Michael,1324,3652,60
1274,Michael,1028,3831,101
1275,Veronica,1198,1155,118
1276,William,1171,4445,2
1277,Gabriel,1762,3033,82
1278,Lisa,1250,2636,10
1279,David,802,4807,113
1280,Jamie,1593,2180,30
1281,Miranda,1299,2214,48
1282,Joseph,922,2369,55
1283,Sara,985,291,108
1284,Michael,881,2905,10
1285,Carly,898,2497,65
1286,Nathaniel,1532,2847,78
1287,Julie,1170,111,27
1288,Alan,1169,1425,138
1289,Colton,1870,2643,60
1290,Kaylee,1593,3779,123
1291,Aaron,1454,1020,41
1292,Andrew,892,4325,144
1293,Patricia,1679,473,76
1294,David,1765,3393,111
1295,Natalie,805,1718,17
1296,Richard,1119,276,64
1297,John,877,1673,104
1298,Kelly,1409,3312,111
1299,Lisa,1900,2510,25
1300,William,945,2730,25
1301,Chase,1789,1439,61
1302,Jeanne,1421,3180,109
1303,Timothy,1878,1800,142
1304,Sandy,2008,905,79
1305,Paul,1661,3325,102
1306,Robert,1047,4188,80
1307,Patrick,1833,4142,135
1308,Victor,1487,3605,31
1309,Sarah,1825,203,97
1310,Benjamin,1402,1457,95
1311,Jonathan,890,888,7
1312,John,1888,278,20
1313,Phyllis,1711,4921,126
1314,Rose,1783,3241,133
1315,Sean,1974,1812,60
1316,Nicole,1348,3705,60
1317,Carmen,1642,771,3
1318,Christopher,1148,2127,101
1319,Justin,1563,1743,61
1320,Bridget,1148,2200,138
1321,Jodi,847,838,21
1322,Curtis,1229,3386,118
1323,Susan,1691,3635,53
1324,Jacqueline,837,4035,52
1325,Sarah,1659,2015,58
1326,Joseph,1146,3727,19
1327,Misty,1779,1852,141
1328,Lacey,1728,3546,125
1329,John,1152,2624,8
1330,James,765,470,136
1331,Lawrence,1356,2017,58
1332,Jonathan,1022,1254,84
1333,Evan,852,331,24
1334,David,1991,2797,22
1335,Troy,1499,172,26
1336,Aaron,932,2964,61
1337,Jessica,1901,2179,138
1338,Jennifer,1155,2443,99
1339,Drew,1328,1312,73
1340,Kimberly,1173,149,99
1341,Michelle,992,193,54
1342,Aaron,1122,3224,50
1343,Sandra,1638,688,89
1344,Jamie,859,2201,129
1345,David,1609,682,141
1346,Anthony,1412,3605,104
1347,Mark,1187,4555,17
1348,Chad,1889,3005,56
1349,Dakota,1990,1992,63
1350,David,1260,483,33
1351,Chad,1409,2917,128
1352,Spencer,1685,56,22
1353,Alan,1277,2063,110
1354,Matthew,1669,2250,55
1355,Stephen,1115,3491,71
1356,Casey,1996,3144,109
1357,Rebecca,1990,269,95
1358,Sonya,927,2043,7
1359,Jerry,1225,2050,86
1360,Jessica,1017,4346,128
1361,Melissa,1991,1291,91
1362,William,1634,3828,102
1363,Lisa,913,4244,88
1364,Anne,1255,1599,110
1365,Sabrina,1357,2143,138
1366,Timothy,1524,530,55
1367,Michael,1683,3844,100
1368,Rebecca,1204,2129,87
1369,Ryan,991,2692,101
1370,Shane,1204,2828,63
1371,Jeanne,1366,997,41
1372,Donald,1502,2000,144
1373,Sarah,1577,3517,43
1374,Mary,1498,113,4
1375,Kristen,814,4095,113
1376,Karen,1019,4801,16
1377,Katherine,1993,2668,60
1378,Michele,1566,1754,22
1379,Kelly,1357,1611,126
1380,Robert,1544,4663,19
1381,Alexandria,1948,4080,119
1382,Sean,1311,3817,17
1383,Steven,1450,4317,129
1384,Jonathon,1087,1576,2
1385,Douglas,1459,16,107
1386,Cheryl,1533,1266,24
1387,Albert,992,3489,84
1388,George,1829,905,115
1389,Ray,773,138,59
1390,Jessica,1609,430,54
1391,Melanie,1010,3247,91
1392,Joanna,1462,1799,16
1393,Crystal,1906,664,100
1394,Jennifer,1696,404,126
1395,Pamela,1593,2905,11
1396,Christopher,781,4024,88
1397,Christopher,1785,4102,139
1398,Brittany,956,4343,34
1399,Aaron,1424,2252,74
1400,Laura,1867,2523,34
1401,Elizabeth,1742,3515,143
1402,Daniel,1485,3083,70
1403,Michael,1905,2905,93
1404,Omar,1088,3202,135
1405,Mitchell,1862,2026,67
1406,Katherine,1140,1591,112
1407,Marcus,1432,3779,131
1408,Randy,1323,1788,121
1409,Jonathan,1532,967,142
1410,Jennifer,1222,1928,84
1411,Alyssa,1036,4991,5
1412,Eric,1730,2120,26
1413,Daniel,1340,1589,34
1414,Heidi,1380,3530,48
1415,Charles,1889,3069,67
1416,Angel,1916,2008,64
1417,Caroline,1199,2373,68
1418,Joseph,1588,3910,24
1419,Kenneth,1311,1281,95
1420,Logan,1179,1290,50
1421,Cheryl,1975,2090,70
1422,Melissa,941,2507,105
1423,Brittany,1140,4964,63
1424,Shawn,2020,1582,109
1425,Tammy,1338,554,74
1426,Heather,1751,48,96
1427,Terry,1483,1230,64
1428,Keith,926,1466,35
1429,Hannah,800,687,54
1430,Melissa,1338,4048,53
1431,Eduardo,1703,1178,89
1432,Annette,855,1522,8
1433,Andrea,1396,1210,16
1434,Sarah,1914,41,139
1435,Michael,1279,2217,43
1436,Sara,1098,1537,45
1437,Tracy,1078,1888,125
1438,Christopher,2022,1820,109
1439,Ronald,1042,1917,104
1440,Eric,828,1564,67
1441,Patrick,1573,4608,26
1442,Ashley,1982,1133,35
1443,Kathryn,1350,2638,115
1444,Meagan,1970,1447,78
1445,Sarah,1882,1617,47
1446,Angela,1448,1560,119
1447,Brandon,1066,3897,140
1448,Kathleen,1201,3444,9
1449,Steven,1276,633,74
1450,Anthony,924,1018,144
1451,Kim,1228,4966,107
1452,Cameron,897,781,23
1453,Nicholas,1841,2243,19
1454,Elizabeth,1033,3303,134
1455,Carrie,1718,4137,141
1456,Roger,1763,356,66
1457,Krystal,1479,3404,42
1458,George,820,4575,71
1459,Heidi,1936,2294,20
1460,Albert,1554,1936,105
1461,Bruce,1558,4344,144
1462,Johnny,1434,2214,47
1463,Lance,1690,2901,134
1464,Paul,1135,2329,89
1465,Cristian,1090,1656,115
1466,Diamond,1012,2956,86
1467,Stephanie,1757,2437,69
1468,Alvin,1732,4254,91
1469,Kristina,1877,1112,100
1470,Sheila,780,2505,38
1471,Lori,912,604,28
1472,Meghan,1367,534,42
1473,Diane,1581,905,121
1474,Scott,1708,2181,142
1475,Frank,1061,1870,72
1476,Andrew,1722,1621,104
1477,Amanda,1398,2669,14
1478,Kelly,904,4551,137
1479,Andre,1013,19,116
1480,Aaron,1444,3706,97
1481,Bobby,1441,4333,131
1482,Sara,987,4638,5
1483,Holly,1996,1760,16
1484,Lori,1540,1655,72
1485,Tina,1752,1282,8
1486,Amanda,1727,3669,125
1487,Kimberly,900,4067,132
1488,Randy,1010,3774,18
1489,Julia,2014,2767,124
1490,Samantha,1912,1412,70
1491,Karen,1274,1478,1
1492,Melissa,1091,3463,14
1493,Donna,1510,3266,110
1494,Michael,1888,741,22
1495,Deborah,1739,2095,51
1496,Kathleen,1204,1550,71
1497,Brianna,1301,92,13
1498,Teresa,1710,2549,77
1499,Christopher,1287,2674,7
1500,Mary,1544,3950,100
1501,Michael,1109,3659,103
1502,Nicholas,966,780,2
1503,Nicole,966,56,35
1504,Jason,2019,1421,144
1505,Louis,1099,1261,111
1506,Gerald,901,1335,63
1507,Troy,1089,4188,78
1508,Lisa,1849,3058,111
1509,Hannah,1337,1079,114
1510,Juan,1889,2323,95
1511,Daniel,1815,3592,52
1512,Nancy,1656,4307,105
1513,Christy,1332,3986,6
1514,Anthony,783,691,71
1515,Elizabeth,1733,827,22
1516,Ashlee,1246,664,61
1517,Valerie,1751,4001,66
1518,Christine,1896,1777,23
1519,Jennifer,1624,3245,74
1520,Marissa,1588,3237,79
1521,Christopher,1527,296,34
1522,Angela,1935,2820,131
1523,William,1063,1477,123
1524,Derek,2000,4183,16
1525,Jessica,806,260,12
1526,Andre,1819,2303,124
1527,Nathan,851,271,2
1528,Breanna,1213,1500,39
1529,Chris,973,873,143
1530,Edgar,1017,772,51
1531,Michelle,1912,1667,0
1532,Kelly,994,1888,12
1533,Justin,1648,416,67
1534,Keith,1464,3361,141
1535,Cynthia,1139,2956,130
1536,Carol,1160,2986,15
1537,Scott,1938,3091,74
1538,Sandra,1574,4264,52
1539,Ariana,1978,3593,138
1540,Angela,1007,503,126
1541,Angela,1552,1613,138
1542,Luis,1238,664,95
1543,Laura,1178,4965,45
1544,Jason,1994,1074,50
1545,Alyssa,1116,3568,121
1546,Joseph,1669,3794,44
1547,Candace,1576,216,28
1548,Austin,1327,4556,46
1549,Paul,2009,95,42
1550,Kenneth,1798,3581,114
1551,Michael,1642,447,94
1552,Sean,1812,602,78
1553,Joshua,1266,3401,21
1554,Connor,961,4194,129
1555,Christian,1892,4003,142
1556,Eddie,1828,3572,49
1557,Patricia,1087,4217,111
1558,Betty,1469,2924,113
1559,Stephen,1441,885,79
1560,John,1587,814,132
1561,Katrina,1689,2076,53
1562,Robert,1304,2716,125
1563,Nancy,1198,4200,33
1564,Oscar,1124,769,11
1565,Sandra,1228,4764,54
1566,Lindsay,804,2769,139
1567,William,1176,2337,48
1568,Melissa,1191,2418,96
1569,Mark,1681,4806,116
1570,Brian,1152,4413,118
1571,Grant,814,3146,52
1572,Michael,1581,3072,131
1573,Jessica,1678,328,119
1574,Christine,1340,3755,106
1575,Robin,1244,2922,32
1576,Christopher,1980,2730,18
1577,Michael,1582,582,76
1578,Brandon,1822,3576,3
1579,Maria,1022,4232,87
1580,Patricia,1064,2000,77
1581,Madison,2016,2421,17
1582,Lisa,2011,3788,24
1583,Kim,1633,1058,107
1584,Christina,1639,3401,85
1585,Brittany,1254,3069,1
1586,Benjamin,1620,1603,58
1587,Jonathan,1252,4993,143
1588,Kathryn,1831,3213,55
1589,Betty,922,1121,0
1590,Susan,1899,523,140
1591,Brett,1321,971,40
1592,Brandy,1780,99,139
1593,Barbara,1307,2295,7
1594,Kevin,1633,296,79
1595,Christopher,786,2822,67
1596,Michelle,1791,1985,128
1597,Melissa,1750,3636,81
1598,Carrie,1807,4041,82
1599,Derek,1430,4843,8
1600,Jordan,1020,4715,8
1601,Tina,1896,2740,36
1602,Matthew,1573,1457,109
1603,Zachary,1612,4310,79
1604,Michael,794,963,99
1605,Michelle,1076,478,95
1606,Michelle,1174,2235,47
1607,Dana,1967,3300,122
1608,Mark,1493,1990,2
1609,Brittney,1231,1030,138
1610,Kevin,1428,3366,16
1611,Jesse,1044,3491,134
1612,Charles,1781,4906,30
1613,Andrew,1506,1648,117
1614,Sharon,1788,3186,13
1615,Paul,1704,1717,130
1616,Heidi,1520,1394,51
1617,Samantha,1497,4704,58
1618,Shelby,1910,682,53
1619,Benjamin,823,2870,49
1620,Kristie,968,1682,54
1621,Latoya,1412,3689,78
1622,Bianca,959,2689,64
1623,Erik,1747,2688,83
1624,Brett,1210,1884,132
1625,Kristy,777,2804,75
1626,Tiffany,1343,2220,61
1627,Eric,1562,2846,95
1628,Angelica,1204,528,33
1629,Jessica,800,2526,87
1630,Cassandra,1608,1229,91
1631,Pamela,1485,2183,95
1632,Dawn,1589,271,140
1633,Samuel,1602,459,85
1634,Jeffrey,1282,2595,68
1635,Christopher,1450,3222,132
1636,Joseph,1907,86,127
1637,Jennifer,1379,881,22
1638,Michael,1207,4553,85
1639,Jeffrey,1639,1821,16
1640,Judy,1974,4693,144
1641,Jon,814,1390,70
1642,Samantha,1634,3874,21
1643,Mark,1815,2496,47
1644,Carl,1197,4670,137
1645,Matthew,1128,3762,129
1646,Amanda,1869,4035,19
1647,John,1607,789,77
1648,Laura,1891,4789,30
1649,Angela,972,1275,3
1650,Kelly,1433,4995,126
1651,Deborah,1748,297,23
1652,Mark,1591,4202,10
1653,Sarah,1872,3613,101
1654,Keith,1259,1753,64
1655,Sierra,994,1730,95
1656,Lawrence,1088,3176,78
1657,Heather,1505,654,50
1658,Eric,1832,3625,3
1659,Elizabeth,839,3254,0
1660,Katelyn,1059,4626,19
1661,Nicole,1505,4026,64
1662,Kyle,1339,4613,64
1663,Stephanie,1535,4837,119
1664,Steven,1797,2209,15
1665,Aaron,1961,4062,66
1666,Justin,2008,2714,78
1667,Robert,1223,1074,51
1668,Michael,914,1395,134
1669,Benjamin,1489,2440,103
1670,Jesse,855,542,86
1671,Laura,1615,3071,126
1672,Justin,1029,1560,59
1673,Veronica,1928,3572,133
1674,Daniel,1157,3066,111
1675,Rebecca,773,3034,60
1676,Ryan,1402,1315,11
1677,Marisa,1571,4250,11
1678,Vanessa,1685,1115,118
1679,Madison,1975,4600,44
1680,Brandi,1488,2491,86
1681,Natalie,1809,2750,60
1682,Cassandra,1447,2947,35
1683,Becky,1419,1854,42
1684,Wesley,1535,2539,99
1685,Danielle,1876,2363,83
1686,John,1216,3203,94
1687,Kristen,1392,3779,104
1688,Jacqueline,1357,4009,102
1689,Jacqueline,1616,4420,80
1690,Allison,1240,1168,130
1691,Shane,1398,1439,24
1692,Sandy,1494,4866,84
1693,Megan,1655,2648,56
1694,Melanie,832,3835,132
1695,Robin,1186,1249,4
1696,Carolyn,1056,249,3
1697,Timothy,1130,232,68
1698,Crystal,1614,155,53
1699,Cynthia,895,217,110
1700,Mark,968,4768,2
1701,Daniel,1684,3332,104
1702,Brian,1385,729,43
1703,Jesus,1234,3892,99
1704,Maria,1528,450,110
1705,Brandon,1228,2914,26
1706,Kelsey,1493,72,59
1707,Jenna,1589,1138,70
1708,Lori,908,2009,9
1709,Sean,771,3284,90
1710,Susan,834,4214,60
1711,Jessica,1856,2462,108
1712,Matthew,1270,387,100
1713,Sean,860,561,16
1714,Cynthia,933,4995,136
1715,Crystal,1273,2208,95
1716,Richard,1214,4525,54
1717,Timothy,1560,4516,49
1718,Kimberly,1001,3633,89
1719,William,1661,1403,17
1720,Christopher,1394,948,142
1721,Mary,1518,3338,120
1722,Christina,904,100,76
1723,Dawn,1053,2202,122
1724,Robert,1295,3099,56
1725,Scott,868,1165,114
1726,Sierra,1708,3911,21
1727,Rhonda,1933,1265,96
1728,Alyssa,1792,3046,101
1729,Kristen,1387,1756,21
1730,Briana,1286,4810,62
1731,Margaret,1135,1201,140
1732,Chelsea,1679,1541,12
1733,Michelle,1766,2573,79
1734,Carl,1600,276,129
1735,Juan,839,2459,22
1736,Colleen,1876,3808,109
1737,Amanda,1774,4093,17
1738,Jeffrey,1007,4665,35
1739,Jessica,1910,4918,139
1740,Jennifer,1681,4477,32
1741,John,957,1776,64
1742,Carmen,1645,342,125
1743,Catherine,1644,2109,17
1744,Karen,929,1964,120
1745,Pam,1869,319,64
1746,Aaron,1409,1818,83
1747,Jessica,1150,3113,122
1748,Robert,1064,393,118
1749,Kelsey,853,1476,93
1750,Mary,1852,194,99
1751,Brad,1135,4819,40
1752,Jessica,1905,3395,92
1753,Brian,909,4268,52
1754,Kelsey,1806,2574,142
1755,Susan,1589,719,62
1756,Leah,1473,4972,112
1757,Steve,1584,4565,125
1758,John,1959,937,39
1759,Kevin,1947,4907,0
1760,Kyle,1792,834,21
1761,Mark,1584,145,122
1762,Kathryn,783,359,17
1763,Kelly,1461,398,72
1764,Caitlin,1882,1075,31
1765,Brenda,1911,366,141
1766,Beth,817,4546,12
1767,Kevin,1710,3800,40
1768,Michael,1668,4020,76
1769,Christopher,1198,171,107
1770,Rebekah,1888,4525,134
1771,Lance,1155,1170,111
1772,Brandon,1146,3368,75
1773,James,1946,3520,127
1774,Erica,1120,4716,128
1775,Christopher,1832,2577,131
1776,David,1415,2916,120
1777,Monique,1764,3379,125
